diana_objetivo,id_farmaco,nombre,ic50_nm,pchembl,anio,smiles,nivel_potencia
ACHE,CHEMBL133906,Sin nombre,99.0,7.0,1991,Cc1cccc2nc3c(c(N)c12)CCCC3,Muy Alta
ACHE,CHEMBL1204162,Sin nombre,74.0,7.13,2001,Cl.O.c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,Muy Alta
ACHE,CHEMBL134240,Sin nombre,9810.0,5.01,1991,Nc1c2c(nc3ccc(Cl)cc13)OCCC2,Media
ACHE,CHEMBL132030,Sin nombre,78.0,7.11,1991,Nc1c2c(nc3cccc(F)c13)CCCC2,Muy Alta
ACHE,CHEMBL133448,Sin nombre,429.0,6.37,1991,Nc1c2c(nc3ncccc13)CCCC2,Media
ACHE,CHEMBL130880,IPIDACRINE,658.0,6.18,1991,Nc1c2c(nc3c1CCC3)CCCC2,Media
ACHE,CHEMBL1202874,Sin nombre,470.0,6.33,2001,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,Media
ACHE,CHEMBL133441,Sin nombre,6262.0,5.2,1991,Nc1c2c(nc3ncccc13)OCCC2,Media
ACHE,CHEMBL130427,Sin nombre,2600.0,5.58,1991,Nc1c2c(nc3cnccc13)CCCC2,Media
ACHE,CHEMBL134154,Sin nombre,606.0,6.22,1991,COc1cccc2nc3c(c(N)c12)CCCO3,Media
ACHE,CHEMBL132260,Sin nombre,266.0,6.58,1991,Nc1c2c(nc3ccccc13)OCCC2,Media
ACHE,CHEMBL1204299,Sin nombre,39.0,7.41,2001,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,Muy Alta
ACHE,CHEMBL1204296,Sin nombre,66.0,7.18,2001,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,Muy Alta
ACHE,CHEMBL1202885,Sin nombre,190.0,6.72,2001,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,Media
ACHE,CHEMBL502,DONEPEZIL,16.0,7.8,2001,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Muy Alta
ACHE,CHEMBL337453,Sin nombre,313.0,6.5,1991,Nc1c2c(nc3cccc(Cl)c13)OCCC2,Media
ACHE,CHEMBL335922,Sin nombre,1120.0,5.95,1991,Nc1c2c(nc3c1CCCO3)CCC2,Media
ACHE,CHEMBL132619,Sin nombre,150.0,6.82,1991,Cc1cccc2nc3c(c(N)c12)CCCO3,Media
ACHE,CHEMBL61515,Sin nombre,10000.0,5.0,2002,C=CCC[N+](C)(C)c1ccccc1O.[Br-],Media
ACHE,CHEMBL54126,NEOSTIGMINE BROMIDE,2.0,8.7,2002,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],Muy Alta
ACHE,CHEMBL61965,Sin nombre,10000.0,5.0,2002,COc1ccc(C(=O)COc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],Media
ACHE,CHEMBL59790,Sin nombre,3000.0,5.52,2002,COc1ccc(C(=O)CCc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],Media
ACHE,CHEMBL300170,Sin nombre,1300.0,5.89,2002,COc1ccc(C(=O)CCc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],Media
ACHE,CHEMBL61312,Sin nombre,3000.0,5.52,2002,C=CC[N+](C)(C)c1cccc(O)c1.[Br-],Media
ACHE,CHEMBL59192,Sin nombre,1000.0,6.0,2002,C=CC[N+](C)(C)c1cccc(OC(C)=O)c1.[Br-],Media
ACHE,CHEMBL58511,Sin nombre,10000.0,5.0,2002,C=CC[N+](C)(C)c1ccc(OCC(=O)c2ccc(OC)c(OC)c2)cc1.[Br-],Media
ACHE,CHEMBL59074,Sin nombre,1040.0,5.98,2002,COc1ccc(C(=O)CCc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],Media
ACHE,CHEMBL60596,Sin nombre,1850.0,5.73,2002,C=CC[N+](C)(C)c1ccccc1O.[Br-],Media
ACHE,CHEMBL62031,Sin nombre,10000.0,5.0,2002,COc1ccc(C(=O)COc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],Media
ACHE,CHEMBL60074,Sin nombre,330.0,6.48,2002,COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],Media
ACHE,CHEMBL60180,Sin nombre,10000.0,5.0,2002,COc1ccc(C(=O)COc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],Media
ACHE,CHEMBL60745,EDROPHONIUM BROMIDE,3960.0,5.4,2002,CC[N+](C)(C)c1cccc(O)c1.[Br-],Media
ACHE,CHEMBL58194,Sin nombre,1000.0,6.0,2002,C=CC[N+](C)(C)c1ccccc1OC.[Br-],Media
ACHE,CHEMBL305670,Sin nombre,23.0,7.64,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,Muy Alta
ACHE,CHEMBL305670,Sin nombre,21.0,7.68,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,Muy Alta
ACHE,CHEMBL94,PHYSOSTIGMINE,31.0,7.51,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL94,PHYSOSTIGMINE,35.0,7.46,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL75729,Sin nombre,150.0,6.82,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,Media
ACHE,CHEMBL75729,Sin nombre,220.0,6.66,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,Media
ACHE,CHEMBL74950,Sin nombre,230.0,6.64,1990,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,Media
ACHE,CHEMBL74950,Sin nombre,350.0,6.46,1990,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,Media
ACHE,CHEMBL74107,Sin nombre,15.0,7.82,1990,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL74107,Sin nombre,16.0,7.8,1990,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL94,PHYSOSTIGMINE,22000.0,4.66,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Baja
ACHE,CHEMBL94,PHYSOSTIGMINE,25000.0,4.6,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Baja
ACHE,CHEMBL74257,Sin nombre,190.0,6.72,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,Media
ACHE,CHEMBL74257,Sin nombre,330.0,6.48,1990,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,Media
ACHE,CHEMBL307721,Sin nombre,32.0,7.5,1990,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,Muy Alta
ACHE,CHEMBL307721,Sin nombre,45.0,7.35,1990,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,Muy Alta
ACHE,CHEMBL308503,Sin nombre,32000.0,4.5,1990,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,Baja
ACHE,CHEMBL308503,Sin nombre,23000.0,4.64,1990,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,Baja
ACHE,CHEMBL308043,Sin nombre,310.0,6.51,1990,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Media
ACHE,CHEMBL308043,Sin nombre,210.0,6.68,1990,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Media
ACHE,CHEMBL74926,PHENSERINE,36.0,7.44,1990,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,Muy Alta
ACHE,CHEMBL74926,PHENSERINE,21.0,7.68,1990,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,Muy Alta
ACHE,CHEMBL340542,Sin nombre,70000.0,4.16,2001,COc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,Baja
ACHE,CHEMBL128894,Sin nombre,30000.0,4.52,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1cccn1C(=O)c1ccccc1,Baja
ACHE,CHEMBL340866,Sin nombre,18000.0,4.75,2001,O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,Baja
ACHE,CHEMBL337002,Sin nombre,20000.0,4.7,2001,N#Cc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,Baja
ACHE,CHEMBL422971,Sin nombre,6000.0,5.22,2001,O=C1/C(=C/c2cc[nH]c2)CN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,Media
ACHE,CHEMBL340854,Sin nombre,25000.0,4.6,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccc(OCc3ccccc3)cc12,Baja
ACHE,CHEMBL340599,Sin nombre,50000.0,4.3,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,Baja
ACHE,CHEMBL128292,Sin nombre,50000.0,4.3,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,Baja
ACHE,CHEMBL348318,Sin nombre,3300.0,5.48,1992,CN1CCC(C2Cc3ccccc3C2=O)CC1,Media
ACHE,CHEMBL263322,Sin nombre,1.5,8.82,1992,CN1CCC(CCCC2Cc3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL340216,Sin nombre,6000.0,5.22,2001,COc1ccc2[nH]cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c2c1,Media
ACHE,CHEMBL131286,Sin nombre,60000.0,4.22,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,Baja
ACHE,CHEMBL131318,Sin nombre,80000.0,4.1,2001,COc1ccc2c(c1)c(/C=C1\CN(Cc3ccccc3)CCC1=O)cn2C(=O)c1ccccc1,Baja
ACHE,CHEMBL340929,Sin nombre,30000.0,4.52,2001,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,Baja
ACHE,CHEMBL156157,Sin nombre,94.0,7.03,1992,CN1CCN(CC2Cc3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL129684,Sin nombre,11000.0,4.96,2001,CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,Baja
ACHE,CHEMBL502,DONEPEZIL,40.0,7.4,2001,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Muy Alta
ACHE,CHEMBL155121,Sin nombre,220.0,6.66,1992,CC1CCN(Cc2cccc3ccccc23)CC1,Media
ACHE,CHEMBL153865,Sin nombre,5.3,8.28,1992,CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL157410,Sin nombre,4400.0,5.36,1992,CN1CCC(CC2=Cc3ccccc3C2)CC1,Media
ACHE,CHEMBL155945,Sin nombre,0.82,9.09,1992,CN1CCC(CC/C=C2\Cc3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL158232,Sin nombre,5.3,8.28,1992,CC1CCN(Cc2ccccc2)CC1,Muy Alta
ACHE,CHEMBL340409,Sin nombre,11000.0,4.96,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,Baja
ACHE,CHEMBL335329,Sin nombre,30000.0,4.52,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccn(C(=O)c2ccccc2)c1,Baja
ACHE,CHEMBL155768,Sin nombre,10000.0,5.0,1992,CC1CCN(C(=O)c2ccccc2)CC1,Media
ACHE,CHEMBL130831,Sin nombre,70000.0,4.16,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccccc12,Baja
ACHE,CHEMBL155746,Sin nombre,3.0,8.52,1992,CN1CCC(/C=C/C=C2\Cc3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL347354,Sin nombre,160.0,6.8,1992,CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1,Media
ACHE,CHEMBL130738,Sin nombre,30000.0,4.52,2001,Cc1[nH]c(C)c(/C=C2\CN(Cc3ccccc3)CCC2=O)c1C=O,Baja
ACHE,CHEMBL158174,Sin nombre,10.0,8.0,1992,Cc1ccccc1CN1CCC(C)CC1,Muy Alta
ACHE,CHEMBL345241,Sin nombre,8.9,8.05,1992,CC1CCN(CC2CCCCC2)CC1,Muy Alta
ACHE,CHEMBL156763,Sin nombre,480.0,6.32,1992,CC1CCN(CC2Cc3ccccc3C2=O)CC1,Media
ACHE,CHEMBL343237,Sin nombre,180.0,6.75,1992,CC1CCN(CCc2ccccc2)CC1,Media
ACHE,CHEMBL345905,Sin nombre,7.7,8.11,1992,CN1CCC(C[C@H]2Cc3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL54126,NEOSTIGMINE BROMIDE,600.0,6.22,2002,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],Media
ACHE,CHEMBL128172,Sin nombre,8000.0,5.1,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccccc12,Media
ACHE,CHEMBL157017,Sin nombre,1200.0,5.92,1992,CN1CCC(=C2Cc3ccccc3C2=O)CC1,Media
ACHE,CHEMBL155128,Sin nombre,2900.0,5.54,1992,CC1CCN(Cc2ccc3ccccc3c2)CC1,Media
ACHE,CHEMBL345847,Sin nombre,0.9,9.05,1992,CN1CCC(CCN2C(=O)c3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL158252,Sin nombre,4.2,8.38,1992,CN1CCC(CCC2C(=O)Nc3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL156874,Sin nombre,8.4,8.08,1992,CN1CCC(/C=C2\Cc3ccccc3C2=O)CC1,Muy Alta
ACHE,CHEMBL95,TACRINE,180.0,6.75,2001,Nc1c2c(nc3ccccc13)CCCC2,Media
ACHE,CHEMBL341251,Sin nombre,6000.0,5.22,2001,O=C1CCN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,Media
ACHE,CHEMBL92142,Sin nombre,219.79,6.66,1996,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,Media
ACHE,CHEMBL553187,Sin nombre,930.0,6.03,1999,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1.Cl,Media
ACHE,CHEMBL130956,Sin nombre,140.0,6.85,2001,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,Media
ACHE,CHEMBL93936,Sin nombre,0.7998,9.1,1996,c1ccc(CN2CCC(CCc3noc4cc(N5CCOCC5)ccc34)CC2)cc1,Muy Alta
ACHE,CHEMBL335167,Sin nombre,1500.0,5.82,2001,CCc1cccc(CC)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Media
ACHE,CHEMBL92629,Sin nombre,319.89,6.5,1996,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1,Media
ACHE,CHEMBL130270,Sin nombre,15.0,7.82,2001,CC(C)c1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL340867,Sin nombre,785.0,6.11,2001,Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Media
ACHE,CHEMBL330004,Sin nombre,50.0,7.3,1996,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,Muy Alta
ACHE,CHEMBL93123,Sin nombre,9.397,8.03,1996,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,Muy Alta
ACHE,CHEMBL420625,Sin nombre,20.0,7.7,1996,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,Muy Alta
ACHE,CHEMBL92460,Sin nombre,54.95,7.26,1996,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,Muy Alta
ACHE,CHEMBL340391,ETHYLPHENSERINE,10.0,8.0,2001,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL92955,Sin nombre,14.0,7.85,1996,O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,Muy Alta
ACHE,CHEMBL502,DONEPEZIL,16.0,7.8,1999,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Muy Alta
ACHE,CHEMBL131210,Sin nombre,78.0,7.11,2001,Cc1cc(C)cc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,Muy Alta
ACHE,CHEMBL126939,Sin nombre,209.89,6.68,1996,C(=C/C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12,Media
ACHE,CHEMBL329531,Sin nombre,340.41,6.47,1996,c1ccc(CN2CCC(CCc3ncnc4ccccc34)CC2)cc1,Media
ACHE,CHEMBL418955,Sin nombre,8.299,8.08,1996,COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,Muy Alta
ACHE,CHEMBL94,PHYSOSTIGMINE,18.97,7.72,1996,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL94,PHYSOSTIGMINE,28.0,7.55,2001,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL92663,Sin nombre,8.79,8.06,1996,NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,Muy Alta
ACHE,CHEMBL502,DONEPEZIL,7.998,8.1,1996,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Muy Alta
ACHE,CHEMBL131598,Sin nombre,28.0,7.55,2001,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,Muy Alta
ACHE,CHEMBL543711,Sin nombre,47000.0,4.33,1999,Cl.c1ccc(-c2ccc(NCCCCCN3CCc4ccccc4C3)nn2)cc1,Baja
ACHE,CHEMBL335962,Sin nombre,23.0,7.64,2001,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1C,Muy Alta
ACHE,CHEMBL131825,Sin nombre,690.0,6.16,2001,CN(C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C)c1ccccc1,Media
ACHE,CHEMBL93619,Sin nombre,7.096,8.15,1996,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,Muy Alta
ACHE,CHEMBL337675,Sin nombre,26.0,7.58,2001,Cc1ccc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,Muy Alta
ACHE,CHEMBL94186,Sin nombre,7.194,8.14,1996,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,Muy Alta
ACHE,CHEMBL92463,Sin nombre,26.0,7.58,1996,Oc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,Muy Alta
ACHE,CHEMBL95,TACRINE,269.77,6.57,1996,Nc1c2c(nc3ccccc13)CCCC2,Media
ACHE,CHEMBL335220,Sin nombre,14.0,7.85,2001,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c(C)c1,Muy Alta
ACHE,CHEMBL130363,Sin nombre,1300.0,5.89,2001,Cc1cc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c(C)c1,Media
ACHE,CHEMBL92958,Sin nombre,119.95,6.92,1996,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,Media
ACHE,CHEMBL130672,Sin nombre,31.0,7.51,2001,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1C,Muy Alta
ACHE,CHEMBL94059,Sin nombre,2582.26,5.59,1996,c1ccc(CN2CCC(COc3noc4ccccc34)CC2)cc1,Media
ACHE,CHEMBL74926,PHENSERINE,22.0,7.66,2001,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,Muy Alta
ACHE,CHEMBL132531,Sin nombre,260.0,6.58,2001,Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C,Media
ACHE,CHEMBL132285,Sin nombre,2500.0,5.6,2001,CN(C)Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C,Media
ACHE,CHEMBL433379,Sin nombre,7.798,8.11,1996,Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,Muy Alta
ACHE,CHEMBL129837,4-ISOPROPYLPHENSERINE,760.0,6.12,2001,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,Media
ACHE,CHEMBL328102,Sin nombre,97.72,7.01,1996,c1ccc(CN2CCC(CCc3nsc4ccccc34)CC2)cc1,Muy Alta
ACHE,CHEMBL130458,TOLSERINE,10.0,8.0,2001,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL308043,Sin nombre,210.0,6.68,2001,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Media
ACHE,CHEMBL95,TACRINE,95.0,7.02,1999,Nc1c2c(nc3ccccc13)CCCC2,Muy Alta
ACHE,CHEMBL92775,Sin nombre,100.93,7.0,1996,N#Cc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,Muy Alta
ACHE,CHEMBL92736,Sin nombre,2.799,8.55,1996,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,Muy Alta
ACHE,CHEMBL91291,Sin nombre,5.794,8.24,1996,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,Muy Alta
ACHE,CHEMBL3215535,Sin nombre,140.0,6.85,1999,Cl.Cl.c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,Media
ACHE,CHEMBL94,PHYSOSTIGMINE,128.0,6.89,1991,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Media
ACHE,CHEMBL413765,Sin nombre,20.0,7.7,1991,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,Muy Alta
ACHE,CHEMBL359198,Sin nombre,233.0,6.63,1991,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(CC)[C@H]1C2,Media
ACHE,CHEMBL609671,Sin nombre,152.0,6.82,1996,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,Media
ACHE,CHEMBL609672,Sin nombre,35000.0,4.46,1996,CC(C)NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,Baja
ACHE,CHEMBL612098,Sin nombre,40000.0,4.4,1996,CCN(CC)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,Baja
ACHE,CHEMBL612099,Sin nombre,6300.0,5.2,1996,CN(C(=O)NCc1ccccc1)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,Media
ACHE,CHEMBL54126,NEOSTIGMINE BROMIDE,91.0,7.04,1996,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],Muy Alta
ACHE,CHEMBL612100,Sin nombre,460.0,6.34,1996,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12,Media
ACHE,CHEMBL539109,Sin nombre,34.0,7.47,1996,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)(C)C1N2C.COS(=O)(=O)[O-],Muy Alta
ACHE,CHEMBL95,TACRINE,76.0,7.12,1996,Nc1c2c(nc3ccccc13)CCCC2,Muy Alta
ACHE,CHEMBL609409,Sin nombre,1800.0,5.75,1996,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccc(Cl)cc4)ccc3N(C)C12,Media
ACHE,CHEMBL54727,Sin nombre,350.0,6.46,1996,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,Media
ACHE,CHEMBL609149,Sin nombre,970.0,6.01,1996,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,Media
ACHE,CHEMBL60745,EDROPHONIUM BROMIDE,780.0,6.11,1996,CC[N+](C)(C)c1cccc(O)c1.[Br-],Media
ACHE,CHEMBL94,PHYSOSTIGMINE,57.0,7.24,1996,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Muy Alta
ACHE,CHEMBL609150,Sin nombre,110.0,6.96,1996,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,Media
ACHE,CHEMBL140020,Sin nombre,8.0,8.1,1996,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,Muy Alta
ACHE,CHEMBL609668,Sin nombre,1700.0,5.77,1996,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1,Media
ACHE,CHEMBL542467,Sin nombre,11.7,7.93,2001,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,Muy Alta
ACHE,CHEMBL540833,Sin nombre,12.4,7.91,2001,CNC(=O)Oc1ccc2c(c1)CN(CCCOc1ccc3c(=O)c4ccccc4oc3c1)CC2.Cl,Muy Alta
ACHE,CHEMBL127465,Sin nombre,27.4,7.56,2001,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCN2CCOCC2)c1,Muy Alta
ACHE,CHEMBL340427,XANTHOSTIGMINE,0.3,9.52,2001,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,Muy Alta
ACHE,CHEMBL544592,Sin nombre,5.4,8.27,2001,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1.Cl,Muy Alta
