target_id,uniprot_id,gene_symbol,gene_name,score_overall,max_clinical_phase,n_drugs,score_known_drug,score_rna_expression,score_genetic_literature,score_literature,score_genetic_association,score_animal_model,score_affected_pathway
ENSG00000123472,Q5TC12,ATPAF1,ATP synthase mitochondrial F1 complex assembly factor 1,0.294804425082783,0,0,,0.030073998874985262,,,,,0.4834271939030203
ENSG00000108094,Q13617,CUL2,cullin 2,0.2947194483235589,0,0,,,,0.037995674850726316,0.4828913297878586,,
ENSG00000069696,P21917,DRD4,dopamine receptor D4,0.2942249713999985,4,29,0.4732572389740467,,,0.21440995128515583,,,
ENSG00000170382,O75325,LRRN2,leucine rich repeat neuronal 2,0.29405475505530415,0,0,,,,0.037995674850726316,0.4817979598338011,,
ENSG00000107317,P41222,PTGDS,prostaglandin D2 synthase,0.2939332363052324,0,0,,,,0.6404297665883953,,,0.4514763661303452
ENSG00000288611,P48145,NPBWR1,neuropeptides B and W receptor 1,0.2939164461629143,0,0,,,,0.012158615952232422,0.48286230515296763,,
ENSG00000153303,Q8N878,FRMD1,FERM domain containing 1,0.29389027957661096,0,0,,,,,,,0.4834271939030203
ENSG00000151883,Q8N3A8,PARP8,poly(ADP-ribose) polymerase family member 8,0.29358642692748815,0,0,,0.03333221620228723,,,0.4812607685575731,,
ENSG00000175329,Q2M1V0,ISX,intestine specific homeobox,0.29318874612323526,0,0,,,,,0.4822732246418284,,
ENSG00000107897,Q5T8D3,ACBD5,acyl-CoA binding domain containing 5,0.29311478106936545,0,0,,0.038688793768276074,,0.14286373743873096,0.47414861990004364,,
ENSG00000104140,Q96L33,RHOV,ras homolog family member V,0.2931123511293229,0,0,,,,0.8412657770135311,,,0.4400842718270749
ENSG00000164744,Q8TAQ9,SUN3,Sad1 and UNC84 domain containing 3,0.29301253874427424,0,0,,,,,0.4819833768834104,,
ENSG00000197894,P11766,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",0.2929530762966028,2,2,,,,0.22683834152411037,0.4705436485959534,,
ENSG00000148341,Q9NR46,SH3GLB2,"SH3 domain containing GRB2 like, endophilin B2",0.29284064804838006,0,0,,,,0.024317231904464845,,,0.48048476814563496
ENSG00000106459,Q16656,NRF1,nuclear respiratory factor 1,0.2922145305169213,0,0,,,,0.365990222814335,0.462371202803938,,
ENSG00000185926,A6NHA9,OR4C46,olfactory receptor family 4 subfamily C member 46,0.2921508430269573,0,0,,,,,0.4805659528596526,,
ENSG00000225997,P0C604,OR4A8,olfactory receptor family 4 subfamily A member 8 (gene/pseudogene),0.2921508430269573,0,0,,,,,0.4805659528596526,,
ENSG00000142910,Q9GZM7,TINAGL1,tubulointerstitial nephritis antigen like 1,0.2920083471000714,0,0,,,,0.03343619386863916,0.478659748186651,,
ENSG00000165061,Q9H898,ZMAT4,zinc finger matrin-type 4,0.29181833988303835,0,0,,0.0743827074546422,,,0.4762998750631689,,
ENSG00000198700,Q96P70,IPO9,importin 9,0.2916629519119143,0,0,,,,,0.4797634090224926,,
ENSG00000164654,Q9NXC5,MIOS,meiosis regulator for oocyte development,0.29145676526727315,0,0,,,,0.06079307976116211,0.4763845936603912,,
ENSG00000213064,O95562,SFT2D2,SFT2 domain containing 2,0.29131340217374346,0,0,,0.09131582172196502,,,,,0.47462263515949915
ENSG00000138162,O95359,TACC2,transforming acidic coiled-coil containing protein 2,0.2912939763478684,0,0,,,,0.012158615952232422,0.4785485414394845,,
ENSG00000152380,Q6UXP7,FAM151B,family with sequence similarity 151 member B,0.29128780132816795,0,0,,,,0.18896515625761223,0.46969805698569667,,
ENSG00000085415,Q96EE3,SEH1L,SEH1 like nucleoporin,0.2911557081561496,0,0,,0.02758227178181188,,,,,0.4775499179717608
ENSG00000186716,P11274,BCR,BCR activator of RhoGEF and GTPase,0.29112210640157976,4,14,0.4627028848488449,0.016335099038595816,,0.3161574435273367,,,
ENSG00000184160,P18825,ADRA2C,adrenoceptor alpha 2C,0.2908698139233905,4,52,0.47531744889928607,,,0.06282616715024955,,,
ENSG00000147133,P21675,TAF1,TATA-box binding protein associated factor 1,0.2908241323928535,0,0,,,,0.07522299272113794,,,0.47462246497174854
ENSG00000136883,A0A1W2PNV5,KIF12,kinesin family member 12,0.29077927735029263,0,0,,,,0.015198269940290528,,,0.4775499179717608
ENSG00000007341,Q8TDW4,ST7L,suppression of tumorigenicity 7 like,0.29070732592032683,0,0,,,,,0.47819147682997687,,
ENSG00000121749,Q8TC07,TBC1D15,TBC1 domain family member 15,0.29041968954848296,0,0,,,,0.15637331071898922,0.4698996713034661,,
ENSG00000121310,Q86YB7,ECHDC2,enoyl-CoA hydratase domain containing 2,0.2903994116849886,0,0,,0.02220085111662637,,,0.47657493873789714,,
ENSG00000080511,Q9NYR8,RDH8,retinol dehydrogenase 8,0.2903175085293276,0,0,,,,,,,0.4775502568218267
ENSG00000166902,Q9NX20,MRPL16,mitochondrial ribosomal protein L16,0.2903173025319367,0,0,,,,,,,0.4775499179717608
ENSG00000105696,Q9UK28,TMEM59L,transmembrane protein 59 like,0.2899949188924132,0,0,,,,0.05015429080295874,0.4745119068241863,,
ENSG00000117862,O95881,TXNDC12,thioredoxin domain containing 12,0.28987826901307007,0,0,,,,0.03554706469367951,,,0.47505038793571797
ENSG00000164304,Q8TC20,CAGE1,cancer antigen 1,0.28956093159497237,0,0,,,,,0.47630574521404573,,
ENSG00000168556,Q9H160,ING2,inhibitor of growth family member 2,0.2895571569372902,0,0,,,,0.03647584785669726,0.47447574379594515,,
ENSG00000112294,P51649,ALDH5A1,aldehyde dehydrogenase 5 family member A1,0.28952185918044315,4,3,0.4713574552315104,0.04205607812432506,,0.07898878627300993,,,
ENSG00000147481,Q9NSN8,SNTG1,syntrophin gamma 1,0.2892768768664131,0,0,,,,0.024317231904464845,,,0.47462263515949915
ENSG00000168461,Q13636,RAB31,"RAB31, member RAS oncogene family",0.2892650014602839,0,0,,0.03828216000539738,,0.12355011373794175,,,0.46879074225969253
ENSG00000189139,Q5H9T9,FSCB,fibrous sheath CABYR binding protein,0.28923858597972835,0,0,,,,,0.4757755111536717,,
ENSG00000124067,Q9UP95,SLC12A4,solute carrier family 12 member 4,0.28921787089020123,0,0,,,,0.037995674850726316,,,0.47384165266182426
ENSG00000173868,Q8TCT1,PHOSPHO1,phosphoethanolamine/phosphocholine phosphatase 1,0.2887415570339621,0,0,,,,0.012158615952232422,0.47435000548122414,,
ENSG00000185344,Q9Y487,ATP6V0A2,ATPase H+ transporting V0 subunit a2,0.288501156843142,0,0,,,,0.021277577916406734,0.47349861732344845,,
ENSG00000161813,Q71RC2,LARP4,La ribonucleoprotein 4,0.2881755116846988,0,0,,,,0.03343619386863916,0.47235502496744475,,
ENSG00000110066,Q4FZB7,KMT5B,lysine methyltransferase 5B,0.28785439209744373,0,0,,,,,0.47349861732344845,,
ENSG00000104892,Q6P597,KLC3,kinesin light chain 3,0.2877771479284059,0,0,,,,0.0547137717850459,0.4706358679415183,,
ENSG00000218305,A4D256,CDC14C,cell division cycle 14C,0.2877022042360267,0,0,,,,,0.47324827984751383,,
ENSG00000165702,Q5VTD9,GFI1B,growth factor independent 1B transcriptional repressor,0.2876997634874069,0,0,,,,0.012158615952232422,,,0.47263633420375617
ENSG00000138795,Q9UJU2,LEF1,lymphoid enhancer binding factor 1,0.28735317307686775,0,0,,0.06580556400410427,,0.0614431245856831,0.4680184691249399,,
ENSG00000168769,Q6N021,TET2,tet methylcytosine dioxygenase 2,0.2873467057160254,0,0,,0.054898059754448746,,0.3905947198383307,0.4519138189008682,,
ENSG00000130414,O95299,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,0.2872301200116593,4,3,,0.06922225692987186,,0.28558636531675774,0.11201882999885311,,0.43725538776020645
ENSG00000156011,Q9NYI0,PSD3,pleckstrin and Sec7 domain containing 3,0.2871641541807416,0,0,,,,0.0439061131608393,0.4701679227043373,,
ENSG00000102189,Q15075,EEA1,early endosome antigen 1,0.2868138597110723,0,0,,,,0.504356581784061,0.44656919146951596,,
ENSG00000267508,Q96NJ3,ZNF285,zinc finger protein 285,0.28678623422027055,0,0,,0.015076556988094458,,,0.4709877508746346,,
ENSG00000150672,Q15700,DLG2,discs large MAGUK scaffold protein 2,0.2866801696273941,0,0,,,,0.3034351509348028,0.45639535297583095,,
ENSG00000163681,Q14BN4,SLMAP,sarcolemma associated protein,0.2866218215917548,0,0,,,,,0.47147113243449174,,
ENSG00000143891,Q96C23,GALM,galactose mutarotase,0.28649533557786444,0,0,,,,0.09118961964174316,0.46670359156403035,,
ENSG00000168310,P14316,IRF2,interferon regulatory factor 2,0.2863829628955643,0,0,,,,0.4101488527023889,,,0.45057078538142065
ENSG00000139174,Q96MT3,PRICKLE1,prickle planar cell polarity protein 1,0.2863399694411094,0,0,,,,0.012158615952232422,0.47039957625097645,,
ENSG00000179088,Q96LP6,C12orf42,chromosome 12 open reading frame 42,0.28617479367060766,0,0,,,,,0.4707358054484213,,
ENSG00000113494,P16471,PRLR,prolactin receptor,0.2860958373742356,0,0,,,,0.03630697819069404,,,0.46879057942675106
ENSG00000108599,O43572,AKAP10,A-kinase anchoring protein 10,0.28589952014548325,0,0,,0.0666485735023278,,,0.46695057272684787,,
ENSG00000131115,Q86WZ6,ZNF227,zinc finger protein 227,0.28587316457651674,0,0,,,,,0.189572554779897,,0.4228465097973002
ENSG00000274391,P56180,TPTE,transmembrane phosphatase with tensin homology,0.2857502046465254,0,0,,,,,0.3189209488779941,,0.3903071515246691
ENSG00000134363,P19883,FST,follistatin,0.28549527011037296,0,0,,,,0.01654922726831635,,,0.46879057942675106
ENSG00000101276,Q9NQ40,SLC52A3,solute carrier family 52 member 3,0.28548775891919964,0,0,,,,0.037995674850726316,0.4677059017084986,,
ENSG00000171812,P25067,COL8A2,collagen type VIII alpha 2 chain,0.28531231919553834,0,0,,,,0.03647584785669726,0.4674933080344595,,
ENSG00000130985,P22314,UBA1,ubiquitin like modifier activating enzyme 1,0.2852756576874469,0,0,,0.029159858138012626,,0.11238766794090313,,,0.46298941478574945
ENSG00000111424,P11473,VDR,vitamin D receptor,0.28526982158016706,4,17,0.42555155832813474,,,0.8739127349769926,,,
ENSG00000188452,Q49MI3,CERKL,CERK like autophagy regulator,0.2849922308637188,0,0,,,,,,,0.46879057942675106
ENSG00000048405,Q2TB10,ZNF800,zinc finger protein 800,0.28471100756279116,0,0,,0.040820684592171114,,,,,0.46628695422127414
ENSG00000110203,P41439,FOLR3,folate receptor gamma,0.2846556259487722,0,0,,,,0.33521378276178654,,,0.45147620076302986
ENSG00000203972,Q5SZD4,GLYATL3,glycine-N-acyltransferase like 3,0.2845054608801925,0,0,,,,,0.11162243175492086,,0.4400842718270749
ENSG00000139631,Q9Y600,CSAD,cysteine sulfinic acid decarboxylase,0.2844740661112339,0,0,,,,0.04103532883878443,,,0.46588647131283106
ENSG00000162490,Q8NBI3,DRAXIN,dorsal inhibitory axon guidance protein,0.28432071226956424,0,0,,,,0.02279740491043579,0.4665461120843348,,
ENSG00000030419,Q9UKS7,IKZF2,IKAROS family zinc finger 2,0.28432055887737745,0,0,,,,0.06594360457426056,0.037560044884711014,,0.45683030535519553
ENSG00000136444,Q9HA92,RSAD1,radical S-adenosyl methionine domain containing 1,0.2840547461016903,0,0,,,,0.20061716321183495,,,0.45721763001874827
ENSG00000197111,Q15366,PCBP2,poly(rC) binding protein 2,0.2839883865718342,0,0,,,,0.25592197882789214,,,0.45434323285021705
ENSG00000197165,P50226,SULT1A2,sulfotransferase family 1A member 2,0.2838199630635307,0,0,,,,,0.03857863156249398,,0.45721763001874827
ENSG00000131697,O75161,NPHP4,nephrocystin 4,0.28381025374526747,0,0,,,,0.01823792392834863,0.46593442062167006,,
ENSG00000170689,P17482,HOXB9,homeobox B9,0.2834701999956326,0,0,,,,,,,0.46628695422127414
ENSG00000036257,Q13618,CUL3,cullin 3,0.283355254560291,0,0,,0.06994493618696866,,0.14755652206736924,0.45716571968966613,,
ENSG00000162368,P30085,CMPK1,cytidine/uridine monophosphate kinase 1,0.28323230192405907,0,0,,0.03433369381866601,,0.44423648026337714,,,0.4429208349709572
ENSG00000114739,Q13705,ACVR2B,activin A receptor type 2B,0.28322642830067885,4,2,,,,,,,0.4658859682934161
ENSG00000114805,Q4KWH8,PLCH1,phospholipase C eta 1,0.28314999299907356,0,0,,,,0.030396539880581056,0.4642404110322159,,
ENSG00000142949,P10586,PTPRF,protein tyrosine phosphatase receptor type F,0.28312320134587526,0,0,,,,0.05454490211904267,,,0.46298892268515496
ENSG00000162599,Q12857,NFIA,nuclear factor I A,0.28271914025842826,0,0,,0.0745582367768378,,0.3824177395707056,0.4442737812991812,,
ENSG00000197119,Q8N8R3,SLC25A29,solute carrier family 25 member 29,0.2825581193340463,0,0,,0.033937960724356335,,,0.4630897527538605,,
ENSG00000044115,P35221,CTNNA1,catenin alpha 1,0.2823632791743076,0,0,,,,0.02870784322054877,0.46303076136109833,,
ENSG00000156925,O60481,ZIC3,Zic family zinc finger 3,0.2819179902639153,0,0,,,,0.012158615952232422,,,0.46312575627908703
ENSG00000178445,P23378,GLDC,glycine decarboxylase,0.28187721367844143,0,0,,,,0.04745237614690708,0.4612939938825414,,
ENSG00000113569,O75694,NUP155,nucleoporin 155,0.2818417700070261,0,0,,,,,0.27156040854402336,,0.3957182084057506
ENSG00000109452,O15327,INPP4B,inositol polyphosphate-4-phosphatase type II B,0.2818348049080161,0,0,,,,0.012158615952232422,,,0.46298892268515496
ENSG00000259571,Q8IZY5,BLID,"BH3-like motif containing, cell death inducer",0.28179610969375546,0,0,,,,,0.4635332027935555,,
ENSG00000069956,Q16659,MAPK6,mitogen-activated protein kinase 6,0.2816579534616645,0,0,,0.02096936648587694,,0.11166506664463456,0.4572567070282569,,
ENSG00000112242,O00716,E2F3,E2F transcription factor 3,0.2815484104092306,3,1,,,,,,,0.46312575627908703
ENSG00000166272,Q9NX94,WBP1L,WW domain binding protein 1 like,0.28120155661088725,0,0,,,,0.030396539880581056,0.46103538112446796,,
ENSG00000110079,Q96JQ5,MS4A4A,membrane spanning 4-domains A4A,0.2809662449977248,0,0,,,,0.7048088943897136,0.42692769366329975,,
ENSG00000198561,O60716,CTNND1,catenin delta 1,0.28094462417771365,0,0,,,,0.49614043853250445,0.4373255518489778,,
ENSG00000161082,Q8N6W0,CELF5,CUGBP Elav-like family member 5,0.28087103747571707,0,0,,,,,0.46201152923848515,,
ENSG00000126214,Q07866,KLC1,kinesin light chain 1,0.28086920523879216,0,0,,0.137968138975634,,0.7705819978548261,0.41432387293512835,0.33439233522627215,
ENSG00000111206,Q08050,FOXM1,forkhead box M1,0.2806415639469622,0,0,,,,0.22126554653799252,,,0.45057078538142065
ENSG00000163466,O15144,ARPC2,actin related protein 2/3 complex subunit 2,0.2806328595117948,0,0,,,,0.030396539880581056,,,0.46009991757939556
ENSG00000067704,Q9NSE4,IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial",0.28060117182280925,0,0,,0.038490752956764206,,0.01823792392834863,0.03603238341339135,,0.45147620076302986
ENSG00000185278,Q5TC79,ZBTB37,zinc finger and BTB domain containing 37,0.28055603191876105,0,0,,,,0.030396539880581056,,,0.4599735420226125
ENSG00000129355,P55273,CDKN2D,cyclin dependent kinase inhibitor 2D,0.28049828835642,0,0,,,,0.08361824477689699,,,0.4572174730023934
ENSG00000118596,O60669,SLC16A7,solute carrier family 16 member 7,0.28045929586258916,0,0,,,,0.13982363394717154,,,0.454343063852349
ENSG00000142208,P31749,AKT1,AKT serine/threonine kinase 1,0.27994026456394494,3,14,,,,0.9117707988080858,,,0.4148919385346899
ENSG00000282608,P0DMS8,ADORA3,adenosine A3 receptor,0.279909425546324,4,8,0.44750461490855437,0.009226265965311795,,0.25440215183386305,,,
ENSG00000204304,P40425,PBX2,PBX homeobox 2,0.27963208228204933,0,0,,,,,,,0.4599735420226125
ENSG00000100106,Q9H2D6,TRIOBP,TRIO and F-actin binding protein,0.27909021366823383,0,0,,0.08126995568841379,,0.030396539880581056,,,0.45434323285021705
ENSG00000198300,Q9GZU2,PEG3,paternally expressed 3,0.2790789731809067,0,0,,,,0.2556686743288873,0.4462802858340782,,
ENSG00000138101,O60941,DTNB,dystrobrevin beta,0.2790312599640904,0,0,,0.06264924361969937,,0.16992679011240827,0.44909669001248076,,
ENSG00000165280,P55072,VCP,valosin containing protein,0.2789187420447917,0,0,,,,0.4217995443618667,0.4377101742803672,,
ENSG00000165238,Q9Y3S1,WNK2,WNK lysine deficient protein kinase 2,0.27887873748523745,0,0,,,,0.30787404625805165,0.44334064472276147,,
ENSG00000049245,Q15836,VAMP3,vesicle associated membrane protein 3,0.2788344306542689,0,0,,,,0.028876712886552,,,0.45721763001874827
ENSG00000119787,Q8NHH9,ATL2,atlastin GTPase 2,0.27856374950191815,0,0,,,,0.5319394479101685,,,0.43161924332561
ENSG00000072571,O75330,HMMR,hyaluronan mediated motility receptor,0.27851104828141976,0,0,,,,0.01823792392834863,,,0.45721763001874827
ENSG00000125337,Q9UIL4,KIF25,kinesin family member 25,0.2780571432094984,0,0,,,,0.06079307976116211,,,0.45434323285021705
ENSG00000185420,Q9H7B4,SMYD3,SET and MYND domain containing 3,0.2780243724019255,0,0,,0.052860395079650714,,0.3445059395232054,0.43892900892583203,,
ENSG00000255526,E9PL57,NEDD8-MDP1,NEDD8-MDP1 readthrough,0.27795658304431486,0,0,,,,,,,0.4572174730023934
ENSG00000066827,Q9P243,ZFAT,zinc finger and AT-hook domain containing,0.27787844184728167,0,0,,,,,0.4570889366667773,,
ENSG00000096968,O60674,JAK2,Janus kinase 2,0.27786025335178,4,28,,,,0.28275407882202486,,,0.44292131403168467
ENSG00000115694,O00506,STK25,serine/threonine kinase 25,0.2777209799952056,0,0,,,,0.060793079761162105,0.07112009377329254,,0.4376989431053301
ENSG00000168539,P11229,CHRM1,cholinergic receptor muscarinic 1,0.2773789978341416,4,42,0.17721182750378753,0.16492677888223758,,0.7602097437600994,,,0.3930092977161846
ENSG00000127603,Q9UPN3,MACF1,microtubule actin crosslinking factor 1,0.27737379645160826,0,0,,0.030965239367463235,,0.19212301901187256,0.445964565929203,,
ENSG00000115423,Q9C0G6,DNAH6,dynein axonemal heavy chain 6,0.27713319357278665,0,0,,,,0.030396539880581056,,,0.45434323285021705
ENSG00000151067,Q13936,CACNA1C,calcium voltage-gated channel subunit alpha1 C,0.2770210136084005,4,35,0.42555155832813474,,,0.6025394798573731,,,
ENSG00000067141,Q92859,NEO1,neogenin 1,0.2769843990851256,0,0,,,,0.09342714271628592,0.4509469470746563,,
ENSG00000106852,Q9UPM6,LHX6,LIM homeobox 6,0.27692454352679563,0,0,,,,0.03647584785669727,,,0.4536960539692011
ENSG00000023572,Q9NS18,GLRX2,glutaredoxin 2,0.27685590594276444,0,0,,,,0.021277577916406734,,,0.454343063852349
ENSG00000108018,Q8WY21,SORCS1,sortilin related VPS10 domain containing receptor 1,0.2767997093402167,0,0,,,,0.35208658647586843,0.4377101742803672,,
ENSG00000064651,P55011,SLC12A2,solute carrier family 12 member 2,0.2766678606636164,0,0,,,,0.25639888100702224,0.059866498186554824,,0.4344332450849263
ENSG00000116679,Q9Y6Y0,IVNS1ABP,influenza virus NS1A binding protein,0.2765648177635446,0,0,,,,0.34876417446104224,0.4374899160735289,,
ENSG00000177706,Q8IXL6,FAM20C,FAM20C golgi associated secretory pathway kinase,0.27656245350394654,0,0,,,,0.012158615952232422,0.4543163049714562,,
ENSG00000198176,Q14186,TFDP1,transcription factor Dp-1,0.27632227551245575,0,0,,,,0.32739645741530954,,,0.43815933833975984
ENSG00000176986,P53992,SEC24C,"SEC24 homolog C, COPII component",0.2763142866378405,0,0,,,,0.06079307976116211,,,0.4514763661303452
ENSG00000197635,P27487,DPP4,dipeptidyl peptidase 4,0.276258698871117,4,22,,,,0.8393940068649753,0.4124548821198459,,
ENSG00000163485,P30542,ADORA1,adenosine A1 receptor,0.2760353228639402,4,17,0.44750461490855437,,,0.13105061968735193,,,
ENSG00000279782,P0DN26,PPIAL4F,peptidylprolyl isomerase A like 4F,0.2758955746385782,0,0,,,,,0.4538272706737177,,
ENSG00000177873,Q8N2I2,ZNF619,zinc finger protein 619,0.2758158039627415,0,0,,,,,,,0.4536960539692011
ENSG00000144891,P30556,AGTR1,angiotensin II receptor type 1,0.2757434956885778,4,20,0.13678442946261474,,,0.326279650755427,,,0.41213034607746346
ENSG00000169919,P08236,GUSB,glucuronidase beta,0.2756296204203828,0,0,,,,0.09765281508546306,0.4485071554252418,,
ENSG00000102763,A3KMH1,VWA8,von Willebrand factor A domain containing 8,0.2756146506121631,0,0,,0.02674946313928243,,0.03647584785669726,0.4509469470746563,,
ENSG00000266173,Q7RTN6,STRADA,STE20 related adaptor alpha,0.27539052892598415,0,0,,,,0.030396539880581056,,,0.4514766818321589
ENSG00000169629,O14715,RGPD8,RANBP2 like and GRIP domain containing 8,0.27539033700112875,0,0,,,,0.030396539880581056,,,0.4514763661303452
ENSG00000173281,Q86XI6,PPP1R3B,protein phosphatase 1 regulatory subunit 3B,0.2750333025482809,0,0,,,,0.1897612717843141,,,0.4429208349709572
ENSG00000072135,Q99952,PTPN18,protein tyrosine phosphatase non-receptor type 18,0.2748358666872178,0,0,,,,0.012158615952232422,,,0.45147620076302986
ENSG00000173041,Q8NEM1,ZNF680,zinc finger protein 680,0.27481954078536985,0,0,,,,0.030396539880581056,0.45053744969774895,,
ENSG00000082068,Q9NW82,WDR70,WD repeat domain 70,0.2746936357886808,0,0,,0.07045451866918621,,,0.44832744659912205,,
ENSG00000165389,Q969W0,SPTSSA,serine palmitoyltransferase small subunit A,0.2745478304609046,0,0,,,,0.03647584785669726,0.4497865414470054,,
ENSG00000129354,Q9Y6Q5,AP1M2,adaptor related protein complex 1 subunit mu 2,0.27446638736441703,0,0,,,,,,,0.4514763661303452
ENSG00000160447,Q6P5Z2,PKN3,protein kinase N3,0.2744662868325331,0,0,,,,,,,0.45147620076302986
ENSG00000173846,Q9H4B4,PLK3,polo like kinase 3,0.2744662868325331,0,0,,,,,,,0.45147620076302986
ENSG00000119121,Q9BX84,TRPM6,transient receptor potential cation channel subfamily M member 6,0.27439996147560924,0,0,,,,0.06079307976116211,0.44832744659912205,,
ENSG00000063761,Q86TW2,ADCK1,aarF domain containing kinase 1,0.2740552358572341,0,0,,,,0.12236520200837545,0.4446817930206198,,
ENSG00000059377,P24557,TBXAS1,thromboxane A synthase 1,0.27402523692190883,4,3,,,,0.3761638472381823,0.43194251478843154,,
ENSG00000099875,Q9HBH9,MKNK2,MAPK interacting serine/threonine kinase 2,0.27399744072233867,2,1,,0.08527862281889088,,0.030396539880581056,,,0.4457655747077419
ENSG00000151657,O60870,KIN,Kin17 DNA and RNA binding protein,0.2739158569374216,0,0,,,,,,,0.45057078538142065
ENSG00000112964,P10912,GHR,growth hormone receptor,0.27391051558092516,4,5,,,,0.08209261073414927,0.4464573687188624,,
ENSG00000031691,Q7L2Z9,CENPQ,centromere protein Q,0.27389076686862407,0,0,,,,,0.45052951412341546,,
ENSG00000119888,P16422,EPCAM,epithelial cell adhesion molecule,0.27383550658361855,4,8,,,,0.19886943424393708,0.4404951434384694,,
ENSG00000164123,Q96LM5,SPMIP2,sperm microtubule inner protein 2,0.27381600242358106,0,0,,,,0.030396539880581056,0.44888670529438696,,
ENSG00000075618,Q16658,FSCN1,fascin actin-bundling protein 1,0.2737840111271729,0,0,,,,0.03782680518472309,0.4484625687757867,,
ENSG00000198010,Q9P1A6,DLGAP2,DLG associated protein 2,0.2737557477081063,0,0,,,,0.8093385401416592,0.4098404908497044,,
ENSG00000150594,P08913,ADRA2A,adrenoceptor alpha 2A,0.27374212896812183,4,51,0.4460270053310262,,,0.08516021465199891,,,
ENSG00000155511,P42261,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,0.2737040538022814,4,11,0.15198269940290526,0.04712665718926937,,0.711356802318693,0.39141579484525235,0.3700778730460743,
ENSG00000113575,P67775,PPP2CA,protein phosphatase 2 catalytic subunit alpha,0.27369660216497954,2,1,,0.04772401489334315,,0.4627251315400041,,,0.4260133376881517
ENSG00000101236,Q9Y225,RNF24,ring finger protein 24,0.2735998341452914,0,0,,,,,0.45005095188495725,,
ENSG00000100478,Q9Y587,AP4S1,adaptor related protein complex 4 subunit sigma 1,0.2733766176062514,0,0,,0.07837039303808661,,,,,0.4457652579758564
ENSG00000100350,Q8IWF2,FOXRED2,FAD dependent oxidoreductase domain containing 2,0.27328248469827754,0,0,,,,0.01823792392834863,,,0.44861703994553
ENSG00000121741,Q9UBW7,ZMYM2,zinc finger MYM-type containing 2,0.27313585172152366,0,0,,,,0.03343619386863916,0.4476159263360521,,
ENSG00000156110,P55263,ADK,adenosine kinase,0.27309897900528063,0,0,,,,0.07178639162838082,0.3927479522098618,,0.21953551141585914
ENSG00000164405,O14949,UQCRQ,ubiquinol-cytochrome c reductase complex III subunit VII,0.2728456174113142,0,0,,0.042169188766642864,,0.0421329816678054,,,0.4457655747077419
ENSG00000183571,A6NFU8,PGPEP1L,pyroglutamyl-peptidase I like,0.27248908697582547,0,0,,,,0.012158615952232422,0.4476159263360521,,
ENSG00000217236,P0CG40,SP9,Sp9 transcription factor,0.27211950712114075,0,0,,,,,0.4476159263360521,,
ENSG00000184302,O95475,SIX6,SIX homeobox 6,0.27202135054454085,0,0,,,,,,,0.4474544662208786
ENSG00000132359,Q684P5,RAP1GAP2,RAP1 GTPase activating protein 2,0.2717585232082723,0,0,,,,,0.4470221352100117,,
ENSG00000138735,O76074,PDE5A,phosphodiesterase 5A,0.2717489621224088,4,13,0.42555155832813474,,,0.42909699243268595,,,
ENSG00000075884,Q53QZ3,ARHGAP15,Rho GTPase activating protein 15,0.2717332557686832,0,0,,,,0.0697431720593332,0.4434934135875559,,
ENSG00000269699,Q9NZV7,ZIM2,zinc finger imprinted 2,0.2713075301254534,0,0,,,,,0.4462802858340782,,
ENSG00000112210,Q9ULC3,RAB23,"RAB23, member RAS oncogene family",0.27115804353042533,0,0,,,,,0.4460343917362378,,
ENSG00000290292,Q8IX15,HOMEZ,homeobox and leucine zipper encoding,0.27107627840215154,0,0,,,,,,,0.4458998943089073
ENSG00000171132,Q02156,PRKCE,protein kinase C epsilon,0.2706762489801176,4,5,,0.04093745636145731,,0.7112218577007247,0.047506909103711976,,0.4038905197396138
ENSG00000138696,O00238,BMPR1B,bone morphogenetic protein receptor type 1B,0.27066322682466426,4,2,,0.10272698973329344,,,,,0.4400841063415635
ENSG00000113108,O95704,APBB3,amyloid beta precursor protein binding family B member 3,0.2705115903966384,0,0,,,,0.12727874091484062,0.03083687412028515,,0.43443339042350443
ENSG00000130720,Q8N539,FIBCD1,fibrinogen C domain containing 1,0.2704793620529394,0,0,,,,,0.44491801224016314,,
ENSG00000164588,O60741,HCN1,hyperpolarization activated cyclic nucleotide gated potassium channel 1,0.2703283692343709,0,0,,0.01033936386730844,,0.3543772258795927,0.42672101558349573,,
ENSG00000185008,Q9HCK4,ROBO2,roundabout guidance receptor 2,0.2702526984126968,0,0,,,,0.06518369107724604,0.441285983209375,,
ENSG00000126091,Q11203,ST3GAL3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",0.2701728013057374,0,0,,,,0.045594809820871586,0.4421340025980808,,
ENSG00000165156,Q9UKY1,ZHX1,zinc fingers and homeoboxes 1,0.27013230852596937,0,0,,,,,,,0.4443471355411483
ENSG00000129173,A0AVK6,E2F8,E2F transcription factor 8,0.26998240657831457,3,1,,,,0.015198269940290528,0.44334064472276147,,
ENSG00000159111,Q7Z7H8,MRPL10,mitochondrial ribosomal protein L10,0.26966073349906283,0,0,,,,0.0697431720593332,,,0.4400842718270749
