action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1282114,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123195,J Med Chem,1986,,CHEMBL1628264,,CHEMBL1628264,,0,http://www.openphacts.org/units/Nanomolar,5093,=,1,1,=,,IC50,nM,,110000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,0.00011
,,1283285,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,OCC1=C[C@H](NC(CO)CO)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '20.98', 'le': '0.42', 'lle': '8.92', 'sei': '3.92'}",CHEMBL3349436,,CHEMBL3349436,5.23,0,http://www.openphacts.org/units/Nanomolar,5094,=,1,1,=,,IC50,nM,,5900.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,0.0000059
,,1286913,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1C[C@H](N)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '17.31', 'le': '0.35', 'lle': '10.21', 'sei': '3.24'}",CHEMBL2051978,,CHEMBL2051978,5.82,0,http://www.openphacts.org/units/Nanomolar,5070,=,1,1,=,,IC50,nM,,1500.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,0.0000015
,,1288320,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1O[C@H](CO)[C@@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '19.34', 'le': '0.39', 'lle': '12.53', 'sei': '3.71'}",CHEMBL2051981,,CHEMBL2051981,7.14,0,http://www.openphacts.org/units/Nanomolar,5077,=,1,1,=,,IC50,nM,,72.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,7.2E-8
,,1288359,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@@]1(O)C[C@H](NCc2cccs2)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '23.15', 'le': '0.48', 'lle': '8.28', 'sei': '5.92'}",CHEMBL3349441,,CHEMBL3349441,6.70,0,http://www.openphacts.org/units/Nanomolar,5096,=,1,1,=,,IC50,nM,,200.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,2E-7
,,1292452,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@@]1(O)C[C@H](NC[C@@H](O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '16.92', 'le': '0.33', 'lle': '7.41', 'sei': '3.97'}",CHEMBL2374255,,CHEMBL2374255,5.30,0,http://www.openphacts.org/units/Nanomolar,5089,=,1,1,=,,IC50,nM,,5000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,0.000005
,,1293704,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1O[C@H](CO)[C@@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '14.64', 'le': '0.29', 'lle': '9.73', 'sei': '2.99'}",CHEMBL2051763,,CHEMBL2051763,5.14,0,http://www.openphacts.org/units/Nanomolar,5073,=,1,1,=,,IC50,nM,,7200.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,0.0000072
,,1293760,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)=CCC/C(C)=C/CN[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '19.07', 'le': '0.37', 'lle': '6.43', 'sei': '5.55'}",CHEMBL3349438,,CHEMBL3349438,6.28,0,http://www.openphacts.org/units/Nanomolar,5099,=,1,1,=,,IC50,nM,,520.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,5.2E-7
,,1295094,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '17.51', 'le': '0.35', 'lle': '10.55', 'sei': '3.60'}",CHEMBL2051760,,CHEMBL2051760,6.19,0,http://www.openphacts.org/units/Nanomolar,5079,=,1,1,=,,IC50,nM,,650.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,6.5E-7
,,1296510,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@@]1(O)C[C@H](NC/C=C/c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '21.23', 'le': '0.41', 'lle': '7.70', 'sei': '5.80'}",CHEMBL3349443,,CHEMBL3349443,6.57,0,http://www.openphacts.org/units/Nanomolar,5087,=,1,1,=,,IC50,nM,,270.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,2.7E-7
,,1299286,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '11.66', 'le': '0.23', 'lle': '8.69', 'sei': '2.38'}",CHEMBL2051979,,CHEMBL2051979,4.10,0,http://www.openphacts.org/units/Nanomolar,5072,=,1,1,=,,IC50,nM,,80000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,0.00008
,,1299392,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '25.17', 'le': '0.49', 'lle': '10.00', 'sei': '5.91'}",CHEMBL2374253,,CHEMBL2374253,7.89,0,http://www.openphacts.org/units/Nanomolar,5090,=,1,1,=,,IC50,nM,,13.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,1.3E-8
,,1300700,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@@]1(O)C[C@H](NCc2cccnc2)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '22.80', 'le': '0.44', 'lle': '8.73', 'sei': '5.14'}",CHEMBL3349446,,CHEMBL3349446,6.48,0,http://www.openphacts.org/units/Nanomolar,5097,=,1,1,=,,IC50,nM,,330.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,3.3E-7
,,1302111,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@@]1(O)C[C@H](NCCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '23.54', 'le': '0.46', 'lle': '8.60', 'sei': '6.18'}",CHEMBL3349437,,CHEMBL3349437,7.00,0,http://www.openphacts.org/units/Nanomolar,5095,=,1,1,=,,IC50,nM,,100.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,1E-7
,,1303338,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@@]1(O)C[C@H](NC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '23.20', 'le': '0.46', 'lle': '7.90', 'sei': '5.64'}",CHEMBL3349434,,CHEMBL3349434,6.39,0,http://www.openphacts.org/units/Nanomolar,5081,=,1,1,=,,IC50,nM,,410.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,4.1E-7
,,1303340,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(CN[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)cc(C(C)(C)C)c1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '17.90', 'le': '0.35', 'lle': '6.71', 'sei': '5.52'}",CHEMBL3349442,,CHEMBL3349442,7.37,0,http://www.openphacts.org/units/Nanomolar,5086,=,1,1,=,,IC50,nM,,43.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,4.3E-8
,,1306418,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '11.93', 'le': '0.24', 'lle': '7.56', 'sei': '2.63'}",CHEMBL2051764,,CHEMBL2051764,4.00,0,http://www.openphacts.org/units/Nanomolar,5074,=,1,1,=,,IC50,nM,,100000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,0.0001
,,1307679,[],CHEMBL710105,Inhibitory activity against porcine maltase,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,,,CHEMBL1123195,J Med Chem,1986,"{'bei': '18.95', 'le': '0.38', 'lle': '12.39', 'sei': '3.64'}",CHEMBL2051759,,CHEMBL2051759,7.00,0,http://www.openphacts.org/units/Nanomolar,5076,=,1,1,=,,IC50,nM,,100.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,M,UO_0000065,,1E-7
,,1401852,[],CHEMBL827835,Inhibitory concentration against human alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1142734,J Med Chem,2005,"{'bei': '45.34', 'le': '0.92', 'lle': '10.37', 'sei': '7.96'}",CHEMBL307429,DUVOGLUSTAT,CHEMBL307429,7.40,0,http://www.openphacts.org/units/Nanomolar,360302,=,1,1,=,,IC50,nM,,40.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,0.04
,,1714883,[],CHEMBL865094,Inhibition of alpha glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@]3(C)COC(c4ccccc4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1147699,Bioorg Med Chem Lett,2006,,CHEMBL380336,,CHEMBL380336,,0,http://www.openphacts.org/units/Nanomolar,474311,=,1,1,=,,IC50,nM,,101000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,101.0
,,1714884,[],CHEMBL865094,Inhibition of alpha glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]1(CO)[C@H]2CC[C@@]3(CO3)[C@@H](/C=C/C3=C/C(=C/C=C/c4ccccc4)OC3=O)[C@]2(C)CC[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1147699,Bioorg Med Chem Lett,2006,,CHEMBL205969,,CHEMBL205969,,0,http://www.openphacts.org/units/Nanomolar,474333,=,1,1,=,,IC50,nM,,101000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,101.0
,,1714885,[],CHEMBL865094,Inhibition of alpha glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C2/C=C(/C=C/[C@@H]3[C@@]4(CC[C@@H]5[C@](C)(CO)[C@H](O)CC[C@]53C)CO4)C(=O)O2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1147699,Bioorg Med Chem Lett,2006,,CHEMBL205155,,CHEMBL205155,,0,http://www.openphacts.org/units/Nanomolar,474332,=,1,1,=,,IC50,nM,,120000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,120.0
,,1714886,[],CHEMBL865094,Inhibition of alpha glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/C=C/c2ccccc2)OC1=O,,,CHEMBL1147699,Bioorg Med Chem Lett,2006,"{'bei': '9.49', 'le': '0.18', 'lle': '-1.13', 'sei': '6.35'}",CHEMBL209093,,CHEMBL209093,4.24,0,http://www.openphacts.org/units/Nanomolar,474329,=,1,1,=,,IC50,nM,,58000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,58.0
,,1714887,[],CHEMBL865094,Inhibition of alpha glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(OC)cc2)OC1=O,,,CHEMBL1147699,Bioorg Med Chem Lett,2006,"{'bei': '10.64', 'le': '0.20', 'lle': '-0.02', 'sei': '6.31'}",CHEMBL377520,,CHEMBL377520,4.80,0,http://www.openphacts.org/units/Nanomolar,474328,=,1,1,=,,IC50,nM,,16000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,16.0
,,1714888,[],CHEMBL865094,Inhibition of alpha glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/CCC)OC1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1147699,Bioorg Med Chem Lett,2006,,CHEMBL206309,,CHEMBL206309,,0,http://www.openphacts.org/units/Nanomolar,474323,=,1,1,=,,IC50,nM,,110000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,110.0
,,1714889,[],CHEMBL865094,Inhibition of alpha glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@]3(C)COC(c4cccc(Br)c4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,,,CHEMBL1147699,Bioorg Med Chem Lett,2006,"{'bei': '7.73', 'le': '0.17', 'lle': '-1.49', 'sei': '6.15'}",CHEMBL379280,,CHEMBL379280,4.00,0,http://www.openphacts.org/units/Nanomolar,474312,=,1,1,=,,IC50,nM,,100000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,100.0
,,2028501,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '9.74', 'le': '0.18', 'lle': '-0.40', 'sei': '5.01'}",CHEMBL241374,,CHEMBL241374,4.00,0,http://www.openphacts.org/units/Nanomolar,673670,=,1,1,=,,IC50,nM,,100000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,100.0
,,2028503,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2cc(OC)c(OC)cc2OC)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '7.98', 'le': '0.15', 'lle': '-0.75', 'sei': '4.32'}",CHEMBL238604,,CHEMBL238604,4.08,0,http://www.openphacts.org/units/Nanomolar,673664,=,1,1,=,,IC50,nM,,84000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,84.0
,,2028515,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc3c(c2)OCO3)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '8.80', 'le': '0.16', 'lle': '-0.45', 'sei': '4.79'}",CHEMBL398800,,CHEMBL398800,4.09,0,http://www.openphacts.org/units/Nanomolar,673669,=,1,1,=,,IC50,nM,,82000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,82.0
,,2028516,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(OC)cc2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '10.64', 'le': '0.20', 'lle': '-0.02', 'sei': '6.31'}",CHEMBL377520,,CHEMBL377520,4.80,1,http://www.openphacts.org/units/Nanomolar,673668,=,1,1,=,,IC50,nM,,16000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,16.0
,,2028517,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(N(C)C)cc2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '8.96', 'le': '0.17', 'lle': '-0.72', 'sei': '5.94'}",CHEMBL241165,,CHEMBL241165,4.16,0,http://www.openphacts.org/units/Nanomolar,673667,=,1,1,=,,IC50,nM,,70000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,70.0
,,2028518,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(OC)cc2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '7.50', 'le': '0.14', 'lle': '-2.38', 'sei': '4.35'}",CHEMBL394049,,CHEMBL394049,4.96,0,http://www.openphacts.org/units/Nanomolar,673677,=,1,1,=,,IC50,nM,,11000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,11.0
,,2028519,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '7.16', 'le': '0.13', 'lle': '-2.48', 'sei': '3.77'}",CHEMBL240080,,CHEMBL240080,4.44,0,http://www.openphacts.org/units/Nanomolar,673676,=,1,1,=,,IC50,nM,,36000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,36.0
,,2028520,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(N(C)C)cc2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '6.83', 'le': '0.13', 'lle': '-2.79', 'sei': '4.26'}",CHEMBL437564,,CHEMBL437564,4.60,0,http://www.openphacts.org/units/Nanomolar,673675,=,1,1,=,,IC50,nM,,25000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,25.0
,,2028521,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2cccc(Br)c2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '6.84', 'le': '0.14', 'lle': '-3.24', 'sei': '4.64'}",CHEMBL396679,,CHEMBL396679,4.85,0,http://www.openphacts.org/units/Nanomolar,673674,=,1,1,=,,IC50,nM,,14000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,14.0
,,2028522,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(Cl)cc2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '7.85', 'le': '0.15', 'lle': '-2.76', 'sei': '4.99'}",CHEMBL394682,,CHEMBL394682,5.22,0,http://www.openphacts.org/units/Nanomolar,673673,=,1,1,=,,IC50,nM,,6000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,6.0
,,2028523,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccccc2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '7.60', 'le': '0.14', 'lle': '-2.53', 'sei': '4.58'}",CHEMBL396678,,CHEMBL396678,4.80,0,http://www.openphacts.org/units/Nanomolar,673672,=,1,1,=,,IC50,nM,,16000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,16.0
,,2028524,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\C(C)=C\CCC/C=C/C)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '6.73', 'le': '0.12', 'lle': '-4.31', 'sei': '4.35'}",CHEMBL396677,,CHEMBL396677,4.55,0,http://www.openphacts.org/units/Nanomolar,673671,=,1,1,=,,IC50,nM,,28000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,28.0
,,2028525,[],CHEMBL886166,Inhibition of alpha-glucosidase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccccc2)OC1=O,,,CHEMBL1139933,Bioorg Med Chem,2007,"{'bei': '10.07', 'le': '0.19', 'lle': '-0.57', 'sei': '6.35'}",CHEMBL238603,,CHEMBL238603,4.24,0,http://www.openphacts.org/units/Nanomolar,673662,=,1,1,=,,IC50,nM,,58000.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,uM,UO_0000065,,58.0
,,2542210,[],CHEMBL1007704,Inhibition of maltase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1C[C@H]2[C@@](C)(C(=O)C(O)=C3C(C)(C)C(=O)CC[C@@]32C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141779,J Nat Prod,2005,,CHEMBL470042,TERRETONIN A,CHEMBL470042,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,713544,>,1,1,>,,IC50,ug.mL-1,,100.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,ug ml-1,UO_0000274,,100.0
,,2542211,[],CHEMBL1007704,Inhibition of maltase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc2c1OCO2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141779,J Nat Prod,2005,,CHEMBL470039,TERRITREM A,CHEMBL470039,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,713567,>,1,1,>,,IC50,ug.mL-1,,100.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,ug ml-1,UO_0000274,,100.0
,,2542212,[],CHEMBL1007704,Inhibition of maltase,B,,,BAO_0000190,BAO_0000357,single protein format,C=C1C[C@]2(O)[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141779,J Nat Prod,2005,,CHEMBL511953,TERRETONIN,CHEMBL511953,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,713545,>,1,1,>,,IC50,ug.mL-1,,100.0,CHEMBL2074,Homo sapiens,Maltase-glucoamylase,9606,,,IC50,ug ml-1,UO_0000274,,100.0
